iteration,train loss,train acc,test loss,test acc
14436,3.428500891,25,,
14437,4.14318037,6.25,,
14438,4.118645668,6.25,,
14439,3.452968597,9.375,,
14440,3.291855097,15.625,,
14441,3.526213884,9.375,,
14442,3.867649078,12.5,,
14443,3.596010685,18.75,,
14444,4.141283989,9.375,,
14445,3.199534893,21.875,,
14446,3.616545677,12.5,,
14447,3.96538806,9.375,,
14448,3.637550354,21.875,,
14449,4.209073544,0,,
14450,4.209676743,0,,
14451,3.914600134,12.5,,
14452,3.137284756,28.125,,
14453,3.248331785,28.125,,
14454,3.275915861,28.125,,
14455,3.161566496,28.125,,
14456,3.371680498,21.875,,
14457,4.28792572,9.375,,
14458,4.042584896,18.75,,
14459,3.384505749,12.5,,
14460,4.056124687,15.625,,
14461,4.414780617,15.625,,
14462,4.343412399,3.125,,
14463,3.294589996,9.375,,
14464,3.521321774,3.125,,
14465,3.949168682,6.25,,
14466,3.027650833,18.75,,
14467,2.980319738,28.125,,
14468,3.485615253,6.25,,
14469,4.047222137,9.375,,
14470,3.807267904,9.375,,
14471,2.91879487,15.625,,
14472,4.004462719,6.25,,
14473,3.745547533,6.25,,
14474,4.114720345,3.125,,
14475,3.577889442,12.5,,
14476,3.936141014,6.25,,
14477,3.5283916,25,,
14478,4.056556225,6.25,,
14479,3.525572777,18.75,,
14480,3.428542852,28.125,,
14481,3.342783451,21.875,,
14482,3.988361359,21.875,,
14483,4.331677914,3.125,,
14484,3.936385155,9.375,,
14485,4.126685143,6.25,,
14486,4.117664337,12.5,,
14487,4.114314079,12.5,,
14488,3.346160173,15.625,,
14489,3.590335608,15.625,,
14490,3.537487507,15.625,,
14491,3.509732962,18.75,,
14492,2.955529451,28.125,,
14493,4.063428402,12.5,,
14494,3.329008102,25,,
14495,4.564321995,9.375,,
14496,3.728785038,15.625,,
14497,3.855686665,12.5,,
14498,3.167575598,28.125,,
14499,3.266405106,18.75,,
14500,2.846149683,31.25,,
14501,3.264028549,18.75,,
14502,4.087673187,3.125,,
14503,3.521665335,18.75,,
14504,4.281066895,6.25,,
14505,3.296722174,18.75,,
14506,3.139267921,18.75,,
14507,3.729240179,18.75,,
14508,3.356923819,12.5,,
14509,3.893237591,12.5,,
14510,4.108129501,0,,
14511,4.083930016,6.25,,
14512,3.352508068,21.875,,
14513,2.818079233,34.375,,
14514,3.817317009,9.375,,
14515,3.390238047,31.25,,
14516,3.399672508,18.75,,
14517,4.750198364,0,,
14518,3.160938978,21.875,,
14519,3.830535889,15.625,,
14520,3.621543407,18.75,,
14521,4.077110767,6.25,,
14522,3.890729189,12.5,,
14523,3.861511946,15.625,,
14524,3.676765442,9.375,,
14525,3.513374567,12.5,,
14526,3.382847309,15.625,,
14527,4.194984913,9.375,,
14528,3.125029802,31.25,,
14529,4.105061054,3.125,,
14530,3.587308645,15.625,,
14531,4.0866642,12.5,,
14532,4.321393967,12.5,,
14533,3.773959637,15.625,,
14534,3.170049429,18.75,,
14535,3.445241451,6.25,,
14536,3.218908548,21.875,,
14537,3.52054739,15.625,,
14538,4.394612312,0,,
14539,3.151844263,28.125,,
14540,4.164562225,6.25,,
14541,3.13774538,18.75,,
14542,3.947618484,6.25,,
14543,3.438415051,15.625,,
14544,3.475286961,18.75,,
14545,3.610337019,18.75,,
14546,3.808666229,9.375,,
14547,3.560103655,15.625,,
14548,3.886063814,6.25,,
14549,4.241901398,9.375,,
14550,3.075831413,31.25,,
14551,3.165460348,18.75,,
14552,3.496254444,18.75,,
14553,3.957579613,6.25,,
14554,3.541375399,18.75,,
14555,3.774600744,18.75,,
14556,3.895695686,12.5,,
14557,3.009603024,31.25,,
14558,3.376646757,15.625,,
14559,3.388486862,12.5,,
14560,3.287741661,25,,
14561,4.301429749,15.625,,
14562,4.225529671,6.25,,
14563,2.941999912,21.875,,
14564,3.376065254,18.75,,
14565,3.194236279,28.125,,
14566,3.649034977,15.625,,
14567,3.316925287,25,,
14568,3.899311543,15.625,,
14569,3.354115009,18.75,,
14570,3.002595901,28.125,,
14571,2.912055016,37.5,,
14572,3.202511549,28.125,,
14573,4.006293297,12.5,,
14574,2.858936787,18.75,,
14575,3.293988705,18.75,,
14576,3.077361345,12.5,,
14577,3.558694124,15.625,,
14578,3.33792305,12.5,,
14579,3.271104336,21.875,,
14580,4.148780823,3.125,,
14581,4.383783817,3.125,,
14582,3.217364073,9.375,,
14583,3.550557852,25,,
14584,4.215921402,12.5,,
14585,3.580408335,12.5,,
14586,3.137665749,28.125,,
14587,3.884301186,6.25,,
14588,3.526125431,21.875,,
14589,3.575198174,15.625,,
14590,3.504523277,12.5,,
14591,2.961497307,21.875,,
14592,3.110162735,28.125,,
14593,3.130270004,21.875,,
14594,4.120637894,9.375,,
14595,4.055994987,12.5,,
14596,3.892982483,12.5,,
14597,3.954720974,6.25,,
14598,4.166751862,9.375,,
14599,4.23601532,3.125,,
14600,3.132720709,21.875,,
14601,4.301145554,6.25,,
14602,3.236828566,18.75,,
14603,3.425190926,28.125,,
14604,3.177553654,31.25,,
14605,3.497881174,12.5,,
14606,3.445008516,25,,
14607,3.880441427,6.25,,
14608,3.491877794,12.5,,
14609,4.489310741,6.25,,
14610,4.188694,3.125,,
14611,2.832813025,28.125,,
14612,4.438118935,15.625,,
14613,2.874308348,18.75,,
14614,3.234706402,21.875,,
14615,3.447066307,6.25,,
14616,3.744724274,12.5,,
14617,4.347591877,3.125,,
14618,3.345747948,12.5,,
14619,4.597827435,3.125,,
14620,4.230604172,3.125,,
14621,3.526843309,25,,
14622,3.524727583,15.625,,
14623,4.026265144,3.125,,
14624,3.763819456,15.625,,
14625,3.943977594,15.625,,
14626,4.147690296,0,,
14627,3.732436895,9.375,,
14628,3.956642628,12.5,,
14629,3.516106844,12.5,,
14630,2.871639252,31.25,,
14631,3.594759941,12.5,,
14632,3.555603981,15.625,,
14633,3.62805891,15.625,,
14634,3.106770992,15.625,,
14635,3.909077644,6.25,,
14636,3.162180901,25,,
14637,2.825866222,31.25,,
14638,3.375186682,18.75,,
14639,3.202337027,18.75,,
14640,3.51952529,15.625,,
14641,3.474276066,15.625,,
14642,4.341661453,9.375,,
14643,4.223243713,6.25,,
14644,3.454959869,15.625,,
14645,4.232905388,3.125,,
14646,3.769502163,12.5,,
14647,4.03460598,6.25,,
14648,3.094486237,31.25,,
14649,4.252364635,6.25,,
14650,3.809892178,15.625,,
14651,3.323625088,25,,
14652,4.189266205,9.375,,
14653,2.854335308,28.125,,
14654,3.226603508,21.875,,
14655,3.456100941,18.75,,
14656,3.723213196,9.375,,
14657,2.91631484,28.125,,
14658,3.092267036,15.625,,
14659,3.331402302,21.875,,
14660,3.831871748,18.75,,
14661,3.240254402,12.5,,
14662,3.345729113,18.75,,
14663,3.022700787,15.625,,
14664,3.243485689,21.875,,
14665,4.462495327,6.25,,
14666,4.097828388,9.375,,
14667,4.251556396,3.125,,
14668,4.343338966,3.125,,
14669,3.849039078,15.625,,
14670,3.445098877,3.125,,
14671,4.098455429,6.25,,
14672,4.127319813,6.25,,
14673,3.264315844,21.875,,
14674,3.572650194,15.625,,
14675,4.231090546,6.25,,
14676,3.517879009,18.75,,
14677,2.985295296,31.25,,
14678,3.435416937,18.75,,
14679,4.544025421,3.125,,
14680,4.177277088,12.5,,
14681,3.73497653,9.375,,
14682,3.607935429,21.875,,
14683,3.803270817,18.75,,
14684,4.05310154,6.25,,
14685,3.534474134,18.75,,
14686,3.183351994,18.75,,
14687,3.749937296,6.25,,
14688,4.172645092,12.5,,
14689,3.279710531,21.875,,
14690,3.380531073,15.625,,
14691,3.849997997,15.625,,
14692,2.823666096,21.875,,
14693,4.038087368,0,,
14694,3.674689293,12.5,,
14695,3.071508408,9.375,,
14696,4.207411289,6.25,,
14697,2.891697407,34.375,,
14698,3.240328074,18.75,,
14699,2.903088808,21.875,,
14700,3.152917385,25,,
14701,2.984595299,34.375,,
14702,3.377456903,21.875,,
14703,4.261826515,3.125,,
14704,3.495363235,25,,
14705,3.856300831,0,,
14706,3.543744326,9.375,,
14707,2.90177989,21.875,,
14708,3.125582933,25,,
14709,2.895407915,28.125,,
14710,3.013989925,25,,
14711,3.049278975,15.625,,
14712,4.122653008,9.375,,
14713,4.099446297,15.625,,
14714,3.314821959,15.625,,
14715,2.882183552,21.875,,
14716,4.013990402,9.375,,
14717,3.730772018,9.375,,
14718,3.342570305,12.5,,
14719,3.582300425,25,,
14720,3.041072845,21.875,,
14721,3.298550129,12.5,,
14722,3.652122021,3.125,,
14723,3.44334054,21.875,,
14724,3.498548508,15.625,,
14725,3.730547905,12.5,,
14726,4.031312943,3.125,,
14727,4.397280693,0,,
14728,4.446460247,0,,
14729,4.41617012,6.25,,
14730,3.077598095,18.75,,
14731,3.820120096,0,,
14732,3.45938015,21.875,,
14733,3.220200777,37.5,,
14734,3.713111877,21.875,,
14735,3.770448685,0,,
14736,3.766255856,18.75,,
14737,3.944485188,12.5,,
14738,3.188251257,12.5,,
14739,3.210002422,18.75,,
14740,3.557795048,9.375,,
14741,3.066739321,15.625,,
14742,3.306807995,15.625,,
14743,3.005560398,34.375,,
14744,3.567619562,18.75,,
14745,3.890351295,12.5,,
14746,3.361753941,18.75,,
14747,3.272634506,21.875,,
14748,3.894755602,21.875,,
14749,3.151725769,21.875,,
14750,3.045418501,25,,
14751,3.744948149,12.5,,
14752,3.257580519,21.875,,
14753,3.243283987,21.875,,
14754,2.880347252,15.625,,
14755,3.880853415,9.375,,
14756,4.329043865,3.125,,
14757,4.00386858,6.25,,
14758,3.864625931,12.5,,
14759,3.229600668,15.625,,
14760,3.385924578,21.875,,
14761,3.598463297,9.375,,
14762,3.7490201,9.375,,
14763,4.397516727,3.125,,
14764,3.641827106,25,,
14765,3.429362774,18.75,,
14766,3.253716946,18.75,,
14767,3.19237113,15.625,,
14768,3.321917772,12.5,,
14769,3.755839825,12.5,,
14770,2.854803085,21.875,,
14771,3.524226189,12.5,,
14772,3.164383173,15.625,,
14773,3.656629562,21.875,,
14774,3.412442923,21.875,,
14775,2.987081051,28.125,,
14776,3.454442024,18.75,,
14777,4.020636559,0,,
14778,3.782354593,15.625,,
14779,3.153474569,12.5,,
14780,4.277822971,0,,
14781,3.058979511,18.75,,
14782,2.843985558,31.25,,
14783,4.289219856,3.125,,
14784,3.902478218,21.875,,
14785,3.087708235,15.625,,
14786,3.379234791,9.375,,
14787,4.373067856,3.125,,
14788,4.17016077,9.375,,
14789,4.297131062,0,,
14790,3.316308737,18.75,,
14791,3.316562891,18.75,,
14792,3.913462162,6.25,,
14793,4.018604279,0,,
14794,3.727670908,21.875,,
14795,4.271660805,9.375,,
14796,3.892713785,18.75,,
14797,3.358541489,28.125,,
14798,3.880404234,6.25,,
14799,4.291992664,6.25,,
14800,3.013561964,25,,
14801,3.344343185,18.75,,
14802,3.33650589,12.5,,
14803,3.501481533,12.5,,
14804,4.409996033,6.25,,
14805,3.439350843,21.875,,
14806,3.129569054,37.5,,
14807,2.799454212,40.625,,
14808,3.150430679,28.125,,
14809,3.787879229,15.625,,
14810,2.697012663,34.375,,
14811,4.276072502,15.625,,
14812,4.399767876,0,,
14813,3.646312714,18.75,,
14814,2.944597721,25,,
14815,2.793237925,28.125,,
14816,3.539095163,25,,
14817,4.22677803,12.5,,
14818,3.930576563,12.5,,
14819,4.286683559,12.5,,
14820,4.007194996,21.875,,
14821,3.532084703,21.875,,
14822,4.100486279,6.25,,
14823,4.256196499,3.125,,
14824,3.849644661,9.375,,
14825,3.598296642,34.375,,
14826,3.774873257,15.625,,
14827,3.934164524,12.5,,
14828,3.198205471,18.75,,
14829,3.23127985,15.625,,
14830,4.262425423,9.375,,
14831,3.318635941,21.875,,
14832,3.325691938,18.75,,
14833,3.310725689,15.625,,
14834,2.986998558,28.125,,
14835,3.930340528,3.125,,
14836,3.869526863,25,,
14837,3.35781765,21.875,,
14838,3.173433781,25,,
14839,3.021492243,28.125,,
14840,3.087745428,25,,
14841,3.247075319,15.625,,
14842,2.946892738,28.125,,
14843,4.046145439,3.125,,
14844,3.95322752,12.5,,
14845,4.235723972,6.25,,
14846,2.804666519,25,,
14847,3.39837122,21.875,,
14848,3.272435665,18.75,,
14849,2.735671997,37.5,,
14850,3.279582024,25,,
14851,3.077178717,21.875,,
14852,3.359119654,12.5,,
14853,3.738904953,18.75,,
14854,4.140757084,6.25,,
14855,3.911082506,18.75,,
14856,3.946696758,9.375,,
14857,3.212299109,21.875,,
14858,3.838591099,18.75,,
14859,3.186261415,28.125,,
14860,4.047735214,6.25,,
14861,3.129035234,21.875,,
14862,4.065464497,0,,
14863,4.096178055,9.375,,
14864,3.155627012,18.75,,
14865,3.973169565,12.5,,
14866,3.920877695,15.625,,
14867,3.922383308,12.5,,
14868,3.14893508,18.75,,
14869,3.375361443,15.625,,
14870,3.291281223,28.125,,
14871,2.984222412,31.25,,
14872,3.632826805,18.75,,
14873,3.297077656,15.625,,
14874,3.625982046,21.875,,
14875,3.217220068,21.875,,
14876,3.413685322,18.75,,
14877,2.877928734,40.625,,
14878,4.228591442,15.625,,
14879,3.936454296,15.625,,
14880,3.899910927,6.25,,
14881,4.325624466,3.125,,
14882,2.864513874,18.75,,
14883,3.127856731,25,,
14884,2.962761164,25,,
14885,3.466563225,15.625,,
14886,3.392076492,15.625,,
14887,3.365155458,15.625,,
14888,3.146422148,3.125,,
14889,3.171188354,21.875,,
14890,3.048144102,25,,
14891,3.709034443,28.125,,
14892,4.296349525,6.25,,
14893,4.505552292,9.375,,
14894,4.375547409,9.375,,
14895,3.85613966,9.375,,
14896,4.30010891,3.125,,
14897,3.656955242,25,,
14898,3.652484894,9.375,,
14899,3.308823109,18.75,,
14900,3.158487082,28.125,,
14901,4.600477219,3.125,,
14902,3.806712866,0,,
14903,3.59543705,15.625,,
14904,3.304982662,31.25,,
14905,3.407002926,9.375,,
14906,3.818471432,21.875,,
14907,3.304810286,21.875,,
14908,3.291497946,28.125,,
14909,2.968411207,21.875,,
14910,3.19664216,28.125,,
14911,3.813179493,9.375,,
14912,4.200306892,3.125,,
14913,2.962325811,25,,
14914,3.431391001,18.75,,
14915,3.414983511,6.25,,
14916,3.269538879,15.625,,
14917,3.409952164,9.375,,
14918,4.239233017,6.25,,
14919,3.064625502,21.875,,
14920,3.914562225,18.75,,
14921,3.200782537,21.875,,
14922,3.732541084,15.625,,
14923,3.066910028,28.125,,
14924,3.511923552,18.75,,
14925,4.036303043,15.625,,
14926,3.283922434,21.875,,
14927,3.518842697,15.625,,
14928,3.365073442,6.25,,
14929,4.160108089,12.5,,
14930,3.693304062,15.625,,
14931,3.352672338,18.75,,
14932,3.851882219,9.375,,
14933,3.305353403,25,,
14934,3.811124086,12.5,,
14935,3.16466403,9.375,,
14936,3.448484898,28.125,,
14937,3.910109282,6.25,,
14938,3.840480328,6.25,,
14939,3.459108829,15.625,,
14940,3.566797972,18.75,,
14941,3.979607582,0,,
14942,4.099042416,12.5,,
14943,4.048299789,12.5,,
14944,3.355958462,18.75,,
14945,2.969640732,25,,
14946,3.947837353,25,,
14947,3.940397263,3.125,,
14948,2.771494865,31.25,,
14949,2.949959517,37.5,,
14950,3.234583139,18.75,,
14951,3.845059872,6.25,,
14952,3.66851902,21.875,,
14953,3.376086473,15.625,,
14954,3.220205069,21.875,,
14955,3.2673738,28.125,,
14956,3.334447861,25,,
14957,3.765746117,3.125,,
14958,3.227205992,12.5,,
14959,4.212193489,6.25,,
14960,3.800683975,0,,
14961,4.478927612,6.25,,
14962,4.133222103,12.5,,
14963,4.180134296,6.25,,
14964,3.462152004,9.375,,
14965,3.31253171,25,,
14966,3.230305195,18.75,,
14967,3.887373447,6.25,,
14968,4.400580883,3.125,,
14969,3.269910336,15.625,,
14970,3.682222843,18.75,,
14971,3.434868574,18.75,,
14972,4.14786768,9.375,,
14973,3.4013834,9.375,,
14974,3.48944521,18.75,,
14975,3.394774199,15.625,,
14976,3.415248394,18.75,,
14977,4.057404518,0,,
14978,3.505167007,12.5,,
14979,3.279981136,25,,
14980,3.438197613,9.375,,
14981,4.27767086,6.25,,
14982,3.517530918,12.5,,
14983,4.08542347,6.25,,
14984,3.146048069,21.875,,
14985,3.197407484,25,,
14986,3.885674715,12.5,,
14987,3.031414986,25,,
14988,4.262598038,12.5,,
14989,2.78242135,40.625,,
14990,3.3446877,18.75,,
14991,3.058267117,18.75,,
14992,3.248107672,9.375,,
14993,3.189186335,28.125,,
14994,3.184914351,18.75,,
14995,3.61081481,9.375,,
14996,4.482162476,9.375,,
14997,3.328427076,12.5,,
14998,4.106940269,12.5,,
14999,2.972550631,25,,
15000,3.09274435,21.875,,
15001,3.501449585,15.625,,
15002,3.144617081,15.625,,
15003,3.030854702,25,,
15004,3.046404362,21.875,,
15005,3.459638357,15.625,,
15006,4.360312462,0,,
15007,3.582496643,18.75,,
15008,2.991455793,25,,
15009,4.058006763,3.125,,
15010,3.90012598,15.625,,
15011,3.946511745,0,,
15012,4.143964767,3.125,,
15013,3.805203915,25,,
15014,3.717720509,12.5,,
15015,3.416192532,15.625,,
15016,4.283823013,6.25,,
15017,3.394771576,18.75,,
15018,3.404546022,15.625,,
15019,4.196312904,9.375,,
15020,4.065430164,9.375,,
15021,3.738464832,15.625,,
15022,3.323457956,31.25,,
15023,3.267660856,18.75,,
15024,4.278366089,3.125,,
15025,3.273702145,25,,
15026,4.017623901,0,,
15027,3.671884775,18.75,,
15028,3.164671659,21.875,,
15029,4.129408836,0,,
15030,3.928668022,12.5,,
15031,3.070702076,28.125,,
15032,3.559284687,12.5,,
15033,2.862818718,28.125,,
15034,3.921566725,9.375,,
15035,3.799812078,12.5,,
15036,4.129774094,6.25,,
15037,4.120637417,12.5,,
15038,3.376463413,15.625,,
15039,4.131784916,6.25,,
15040,3.39637661,15.625,,
15041,3.433741093,15.625,,
15042,3.082373619,18.75,,
15043,4.514540672,0,,
15044,2.904909372,28.125,,
15045,4.080433846,9.375,,
15046,4.367327213,3.125,,
15047,3.7269907,21.875,,
15048,3.602905273,18.75,,
15049,3.668805838,18.75,,
15050,3.287358284,18.75,,
15051,3.840817928,9.375,,
15052,4.278318405,3.125,,
15053,2.660021544,28.125,,
15054,4.130371094,3.125,,
15055,4.077243328,9.375,,
15056,2.88222003,21.875,,
15057,3.03717804,25,,
15058,3.485800028,15.625,,
15059,3.440605402,12.5,,
15060,4.493733883,6.25,,
15061,3.503053665,12.5,,
15062,3.380664825,18.75,,
15063,3.369881153,18.75,,
15064,3.380177498,18.75,,
15065,3.814414501,12.5,,
15066,3.656780958,18.75,,
15067,3.356118202,25,,
15068,3.028483391,25,,
15069,3.691927433,12.5,,
15070,3.070863008,25,,
15071,3.133969307,15.625,,
15072,3.534977913,31.25,,
15073,3.271807909,12.5,,
15074,3.623325825,15.625,,
15075,4.087901115,3.125,,
15076,4.068515301,6.25,,
15077,2.932782888,21.875,,
15078,3.791108847,15.625,,
15079,3.793661356,12.5,,
15080,3.238121033,21.875,,
15081,4.276952744,6.25,,
15082,4.016213417,9.375,,
15083,3.420264721,25,,
15084,3.005681992,25,,
15085,4.22769165,3.125,,
15086,3.108168125,28.125,,
15087,4.113164425,3.125,,
15088,4.323470592,0,,
15089,2.833845377,31.25,,
15090,3.428149939,25,,
15091,3.078680754,21.875,,
15092,3.769967556,15.625,,
15093,2.771337509,18.75,,
15094,3.235957384,18.75,,
15095,3.698872089,9.375,,
15096,3.228494406,18.75,,
15097,3.956212521,3.125,,
15098,2.944039345,28.125,,
15099,3.082389355,21.875,,
15100,4.133342743,12.5,,
15101,3.393664122,25,,
15102,3.294175863,25,,
15103,3.13635087,28.125,,
15104,2.938996077,21.875,,
15105,3.474820375,15.625,,
15106,2.633127689,34.375,,
15107,2.905454874,28.125,,
15108,2.962394476,34.375,,
15109,3.424023628,28.125,,
15110,3.899059057,3.125,,
15111,3.00282526,18.75,,
15112,2.764825344,28.125,,
15113,3.447512627,15.625,,
15114,3.976603746,15.625,,
15115,3.192304134,9.375,,
15116,3.664674044,18.75,,
15117,4.886098862,0,,
15118,3.335887671,21.875,,
15119,4.243919373,6.25,,
15120,2.78275919,18.75,,
15121,4.22680378,12.5,,
15122,2.770290375,34.375,,
15123,3.162549019,28.125,,
15124,3.056758642,21.875,,
15125,3.338665962,21.875,,
15126,3.297532797,18.75,,
15127,3.214849949,25,,
15128,3.121771812,25,,
15129,3.990743876,9.375,,
15130,3.32246089,25,,
15131,3.225435019,21.875,,
15132,3.605315208,18.75,,
15133,3.988166332,12.5,,
15134,4.299940109,9.375,,
15135,3.14653492,21.875,,
15136,3.475409985,21.875,,
15137,3.20920372,21.875,,
15138,3.076072216,15.625,,
15139,3.499014854,18.75,,
15140,4.10126543,15.625,,
15141,2.786638021,28.125,,
15142,3.60743618,28.125,,
15143,3.339809418,9.375,,
15144,3.253364086,18.75,,
15145,4.162381172,9.375,,
15146,4.150597095,6.25,,
15147,4.224740982,6.25,,
15148,4.131039143,12.5,,
15149,3.393096209,18.75,,
15150,3.146766663,21.875,,
15151,3.585508823,15.625,,
15152,3.265775919,18.75,,
15153,3.570269108,15.625,,
15154,4.159876823,6.25,,
15155,4.212651253,0,,
15156,3.366565943,21.875,,
15157,3.051460266,28.125,,
15158,3.984981775,6.25,,
15159,3.8630867,21.875,,
15160,4.088953018,12.5,,
15161,3.01788187,25,,
15162,3.183872938,21.875,,
15163,3.679161787,12.5,,
15164,4.356547356,6.25,,
15165,3.555830002,9.375,,
15166,3.311287403,28.125,,
15167,3.21586895,18.75,,
15168,3.498170376,12.5,,
15169,4.041638374,12.5,,
15170,3.935222149,12.5,,
15171,4.101108551,9.375,,
15172,4.131412983,12.5,,
15173,2.981338263,21.875,,
15174,4.031187057,12.5,,
15175,3.420850039,9.375,,
15176,3.016832113,12.5,,
15177,4.222414494,6.25,,
15178,3.647236824,15.625,,
15179,3.611673355,21.875,,
15180,4.031750679,9.375,,
15181,3.984601736,6.25,,
15182,3.031084061,28.125,,
15183,3.149314165,25,,
